timestep,left_hip_pitch_joint_pos_diff,left_hip_roll_joint_pos_diff,left_hip_yaw_joint_pos_diff,left_knee_pitch_joint_pos_diff,left_ankle_pitch_joint_pos_diff,left_ankle_roll_joint_pos_diff,left_shoulder_pitch_joint_pos_diff,right_hip_pitch_joint_pos_diff,right_hip_roll_joint_pos_diff,right_hip_yaw_joint_pos_diff,right_knee_pitch_joint_pos_diff,right_ankle_pitch_joint_pos_diff,right_ankle_roll_joint_pos_diff,right_shoulder_pitch_joint_pos_diff,left_hip_pitch_joint_vel,left_hip_roll_joint_vel,left_hip_yaw_joint_vel,left_knee_pitch_joint_vel,left_ankle_pitch_joint_vel,left_ankle_roll_joint_vel,left_shoulder_pitch_joint_vel,right_hip_pitch_joint_vel,right_hip_roll_joint_vel,right_hip_yaw_joint_vel,right_knee_pitch_joint_vel,right_ankle_pitch_joint_vel,right_ankle_roll_joint_vel,right_shoulder_pitch_joint_vel,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,base_euler_x,base_euler_y,base_euler_z,left_hip_pitch_joint_action,left_hip_roll_joint_action,left_hip_yaw_joint_action,left_knee_pitch_joint_action,left_ankle_pitch_joint_action,left_ankle_roll_joint_action,left_shoulder_pitch_joint_action,right_hip_pitch_joint_action,right_hip_roll_joint_action,right_hip_yaw_joint_action,right_knee_pitch_joint_action,right_ankle_pitch_joint_action,right_ankle_roll_joint_action,right_shoulder_pitch_joint_action
944,0.164801,-0.005418,-0.043300,-0.044851,0.135408,0.143278,-0.034470,-0.066050,-0.062654,0.053463,0.253896,-0.182222,-0.053637,-0.074355,-0.060914,0.002915,0.004143,-0.008439,-0.072074,0.140236,-0.100807,-0.080247,-0.068893,0.048332,0.183355,-0.071108,0.063205,0.054163,-0.261686,-0.079882,1.277955,-0.021291,0.036582,0.005218,-0.223709,-1.319407,-0.188998,-0.238062,0.080199,0.824452,0.092422,-1.087768,-0.234597,0.642124,0.956016,-0.256087,-0.023994,0.044404
945,0.153104,-0.004268,-0.033521,-0.043509,0.131545,0.158796,-0.053262,-0.083116,-0.075692,0.065927,0.287261,-0.194555,-0.038372,-0.064767,-0.057231,0.006291,0.061528,0.010587,-0.003930,0.046892,-0.090987,-0.087612,-0.064903,0.072268,0.186424,-0.063569,0.082716,0.046798,0.240308,-0.592277,1.060834,-0.019268,0.033109,0.017142,0.157836,-1.446733,-0.381763,-0.401071,-0.031517,0.883111,-0.174277,-1.110119,-0.189816,0.542248,1.099746,-0.371431,-0.002102,0.326546
946,0.142558,-0.004460,-0.020482,-0.041783,0.133509,0.157291,-0.069177,-0.101523,-0.088924,0.083568,0.324652,-0.204761,-0.021187,-0.053646,-0.050480,-0.004756,0.060914,0.006905,0.015824,-0.029568,-0.071654,-0.093749,-0.066744,0.095590,0.186731,-0.055505,0.081220,0.059073,-0.662109,0.121843,0.702369,-0.020886,0.028155,0.025707,-0.466914,-0.826176,-0.013353,-0.036942,0.180063,0.467952,-0.242967,-1.096134,-0.364293,0.513576,1.097894,-0.434329,-0.032367,0.360859
947,0.132395,-0.008103,-0.012812,-0.041591,0.137479,0.146265,-0.081449,-0.123383,-0.102537,0.104852,0.369138,-0.214820,-0.007620,-0.039840,-0.044036,-0.023783,0.021634,-0.001688,0.007568,-0.034768,-0.052322,-0.102342,-0.067972,0.108479,0.184890,-0.040287,0.064037,0.064903,-0.812797,-0.015959,0.593078,-0.029699,0.028286,0.032204,-0.179112,-0.418133,0.175770,-0.106580,0.159933,0.386744,-0.170239,-1.069305,-0.304654,0.437187,1.022602,-0.427558,-0.017235,0.404104
948,0.124342,-0.015389,-0.011278,-0.043509,0.133342,0.142339,-0.092187,-0.145243,-0.116535,0.122493,0.401928,-0.220765,0.000675,-0.027951,-0.037899,-0.040354,0.009053,-0.009666,-0.018788,-0.042782,-0.056311,-0.112775,-0.062141,0.065824,0.181207,-0.024494,0.042217,0.057231,-0.671641,-0.137847,0.494238,-0.036042,0.026358,0.037633,-0.072765,-0.214039,0.259710,-0.224958,0.072375,0.315767,-0.150078,-1.054243,-0.354595,0.414708,1.020549,-0.404908,-0.007654,0.393831
949,0.117823,-0.022867,-0.006484,-0.045235,0.127189,0.129568,-0.102925,-0.166335,-0.127465,0.133998,0.433950,-0.222732,0.006883,-0.018747,-0.036364,-0.040047,0.037285,-0.009666,-0.046064,-0.068960,-0.059686,-0.116458,-0.059073,0.067358,0.176297,-0.011823,0.014505,0.049560,-0.394757,-0.132701,0.027270,-0.041240,0.024953,0.040630,-0.176980,-0.485507,0.110557,-0.156438,0.079532,0.404667,-0.330520,-0.911404,-0.315003,0.365665,1.123013,-0.479523,0.032938,0.513549
950,0.110152,-0.029195,0.007514,-0.046002,0.114823,0.109802,-0.114239,-0.189154,-0.138778,0.148380,0.468273,-0.222739,0.007664,-0.008201,-0.039433,-0.025624,0.085770,-0.000767,-0.072363,-0.103217,-0.054163,-0.114003,-0.054776,0.072268,0.169239,-0.002589,-0.012915,0.056925,-0.201287,-0.352360,-0.269853,-0.042798,0.022343,0.039416,0.319146,-0.644117,-0.165980,-0.552576,-0.052098,0.590123,-0.363595,-0.947910,-0.248906,0.393599,1.130225,-0.402117,0.061972,0.548046
951,0.102099,-0.030729,0.028798,-0.044468,0.096217,0.096785,-0.124977,-0.211972,-0.148557,0.161802,0.503556,-0.224719,-0.000777,0.004455,-0.041581,0.000767,0.110934,0.011508,-0.084817,-0.072141,-0.054776,-0.113082,-0.044343,0.065517,0.157271,0.003699,-0.027609,0.062448,0.109578,-0.140888,-0.434984,-0.043438,0.019944,0.035747,-0.158454,-0.880635,-0.338126,-0.512385,0.031564,0.571234,-0.543920,-0.948558,-0.438917,0.343713,1.276550,-0.428656,0.063074,0.575836
952,0.093279,-0.028620,0.049124,-0.041016,0.077675,0.087711,-0.135139,-0.234407,-0.156228,0.173307,0.533277,-0.222748,-0.005425,0.016344,-0.044343,0.013042,0.089453,0.021941,-0.095478,-0.008301,-0.049560,-0.111548,-0.036978,0.057845,0.145303,0.007878,-0.028762,0.059993,0.243340,-0.494871,-0.579982,-0.041625,0.017405,0.031363,0.318432,-0.965055,-0.450650,-0.808021,-0.276954,0.670838,-0.522558,-1.043676,-0.390426,0.338109,1.316297,-0.404850,0.023972,0.588352
953,0.083882,-0.025743,0.060245,-0.035839,0.059247,0.098703,-0.144343,-0.255691,-0.162747,0.186922,0.560697,-0.218763,-0.006716,0.028232,-0.046798,0.013349,0.038819,0.024089,-0.091307,0.056570,-0.044650,-0.104490,-0.029613,0.068893,0.134256,0.008954,-0.026104,0.060914,0.256585,-0.200034,-1.018002,-0.039457,0.015056,0.023233,0.029387,-0.949828,-0.722459,-0.762608,-0.210607,0.683627,-0.789427,-0.833729,-0.437281,0.321980,1.354378,-0.456263,0.026129,0.747311
954,0.075062,-0.024209,0.062929,-0.031045,0.049230,0.109318,-0.152397,-0.276208,-0.167541,0.197468,0.583899,-0.218764,-0.012195,0.041271,-0.043115,0.005063,0.005677,0.023169,-0.047504,0.064756,-0.039433,-0.102035,-0.021941,0.043729,0.126277,0.008014,-0.006421,0.067358,0.142851,-0.240731,-0.751618,-0.037539,0.010458,0.013092,-0.091108,-0.930129,-0.584248,-0.659029,-0.311316,0.687756,-0.596840,-1.014453,-0.410665,0.370750,1.269961,-0.405540,0.018101,0.611619
955,0.067200,-0.024209,0.062929,-0.026635,0.047363,0.118731,-0.159300,-0.296342,-0.171376,0.201878,0.610169,-0.216781,-0.010398,0.055844,-0.036671,-0.000767,0.000153,0.021328,0.003048,0.038713,-0.033295,-0.099580,-0.018873,0.014269,0.117685,0.008810,0.007929,0.067972,0.186852,-0.208993,-0.710577,-0.036720,0.008919,0.007714,0.044546,-0.871274,-0.709823,-0.744420,-0.373290,0.788549,-0.682981,-0.876209,-0.336681,0.389349,1.250356,-0.433907,0.024258,0.694341
956,0.060105,-0.023826,0.063121,-0.022991,0.051629,0.123131,-0.167161,-0.316668,-0.174636,0.203412,0.633562,-0.214806,-0.006445,0.069842,-0.031147,0.002915,0.001995,0.017338,0.010414,0.024267,-0.037899,-0.089760,-0.015804,0.009360,0.098966,0.007342,0.016328,0.069199,0.110690,-0.103477,-0.574633,-0.034753,0.007038,0.000972,-0.212221,-0.907584,-0.652762,-0.615511,-0.406701,0.757802,-0.637594,-0.921706,-0.362466,0.385093,1.216699,-0.431991,0.012997,0.626139
957,0.054928,-0.023059,0.064272,-0.020307,0.047544,0.126092,-0.173873,-0.332391,-0.177704,0.203604,0.649861,-0.214823,-0.004878,0.082881,-0.027465,0.005370,0.007211,0.015190,-0.033225,0.006945,-0.036671,-0.086691,-0.013042,-0.004143,0.088225,0.005913,0.018424,0.060914,0.186815,-0.034413,-0.385226,-0.034317,0.007673,-0.003976,-0.115476,-1.065948,-0.756362,-0.681665,-0.431052,0.833674,-0.602076,-0.907866,-0.298618,0.448672,1.194032,-0.416683,0.017484,0.595838
958,0.049751,-0.021333,0.065039,-0.017431,0.035289,0.130717,-0.181351,-0.349074,-0.179429,0.202070,0.665968,-0.212841,0.000257,0.091702,-0.025317,0.009973,0.001995,0.012735,-0.070388,0.009820,-0.037592,-0.082088,-0.007211,-0.007211,0.076564,0.005835,0.018282,0.046184,0.063382,-0.215802,0.453355,-0.034027,0.007307,-0.003535,-0.085702,-1.121560,-0.445765,-0.685845,-0.607489,0.788492,-0.199192,-1.154412,-0.354365,0.529570,1.167619,-0.347814,-0.017609,0.321164
959,0.044573,-0.019416,0.064655,-0.014938,0.020853,0.133305,-0.188638,-0.364606,-0.180580,0.200727,0.679007,-0.212836,0.002021,0.100139,-0.025931,0.008439,-0.002302,0.012428,-0.063335,-0.006362,-0.036978,-0.075644,-0.005063,-0.005677,0.059993,0.002391,0.012312,0.041274,-0.076215,0.129909,0.652281,-0.035367,0.007980,0.002279,-0.449444,-1.055835,-0.389688,-0.505047,-0.433363,0.752727,-0.342997,-1.172308,-0.444650,0.492900,1.174690,-0.360608,-0.032638,0.372578
960,0.039013,-0.018073,0.064272,-0.012637,0.014663,0.124846,-0.196691,-0.378986,-0.181347,0.200536,0.689362,-0.212835,0.003589,0.109534,-0.027465,0.004756,-0.001688,0.009666,-0.038387,-0.023774,-0.042808,-0.069199,-0.003836,0.002302,0.047412,-0.000390,0.005213,0.043422,-0.051772,-0.121133,0.344384,-0.036947,0.008353,0.007667,-0.078449,-0.969098,-0.468997,-0.666610,-0.530423,0.768938,-0.363856,-1.167208,-0.343692,0.498246,1.112279,-0.343367,-0.032053,0.431026
961,0.033260,-0.017882,0.064463,-0.011295,0.008283,0.123012,-0.205320,-0.391833,-0.182689,0.202261,0.696265,-0.212835,0.003197,0.118547,-0.030227,-0.001074,0.002915,0.006291,-0.017056,-0.017992,-0.041274,-0.062141,-0.006905,0.010280,0.035137,0.000198,-0.005213,0.046184,-0.135887,0.033472,0.297013,-0.038077,0.006665,0.010923,-0.287312,-0.883289,-0.394014,-0.586545,-0.557504,0.721230,-0.327293,-1.126439,-0.423242,0.499752,1.076317,-0.310612,-0.048316,0.359923
962,0.026741,-0.018265,0.065614,-0.010528,0.004134,0.125572,-0.213182,-0.405065,-0.184415,0.201878,0.701250,-0.212836,0.000845,0.126984,-0.033602,-0.001074,0.008132,0.003836,-0.015197,0.015259,-0.037285,-0.059993,-0.009053,-0.009973,0.019486,0.003000,-0.009491,0.038205,-0.069705,0.084373,0.197136,-0.039687,0.006581,0.013066,-0.362443,-0.898007,-0.337687,-0.564247,-0.516270,0.685758,-0.382899,-1.119837,-0.423325,0.426590,1.074137,-0.294461,-0.031952,0.382160
963,0.018879,-0.018457,0.069832,-0.009953,0.000212,0.133826,-0.220085,-0.417145,-0.186141,0.198235,0.703168,-0.210850,-0.000093,0.131969,-0.035750,0.000460,0.025010,0.001995,-0.022971,0.044818,-0.029306,-0.059993,-0.007518,-0.015497,0.004756,0.007929,-0.015050,0.018566,0.064168,0.231357,0.073935,-0.040187,0.008046,0.014732,-0.450980,-1.104956,-0.298449,-0.524303,-0.426330,0.713154,-0.380583,-1.117803,-0.425544,0.428727,1.038126,-0.243819,-0.037189,0.306731
964,0.011592,-0.018073,0.076927,-0.009377,-0.003671,0.138750,-0.226029,-0.428650,-0.187483,0.196893,0.702209,-0.208855,-0.004368,0.135613,-0.037592,0.002608,0.039126,0.003529,-0.026184,0.020567,-0.029613,-0.055083,-0.006291,-0.001074,-0.008132,0.013459,-0.021602,0.019486,0.085848,0.088989,-0.047247,-0.039390,0.009960,0.014525,-0.370139,-1.076231,-0.435899,-0.568283,-0.441743,0.724468,-0.523023,-1.062251,-0.388691,0.369615,1.059552,-0.273448,-0.039673,0.434801
965,0.003539,-0.017498,0.085939,-0.008802,-0.009911,0.138470,-0.231590,-0.438621,-0.188634,0.197851,0.699524,-0.206855,-0.011987,0.140406,-0.040967,0.001995,0.046184,0.002302,-0.032261,-0.018732,-0.025931,-0.048332,-0.005063,0.005370,-0.018259,0.018918,-0.025216,0.026544,0.190762,0.155941,-0.035583,-0.037940,0.011338,0.014114,-0.392335,-1.256767,-0.384918,-0.632483,-0.478601,0.763237,-0.363068,-1.074443,-0.418466,0.423177,0.997493,-0.167085,-0.055400,0.256629
966,-0.005090,-0.017498,0.093226,-0.008610,-0.016255,0.131481,-0.236192,-0.447441,-0.189209,0.198235,0.694539,-0.200829,-0.013848,0.145967,-0.044036,-0.000153,0.031761,0.000767,-0.036288,-0.032270,-0.023169,-0.041581,-0.001381,0.000460,-0.028999,0.025882,-0.024096,0.026544,0.133068,0.130047,0.058308,-0.036452,0.013035,0.014089,-0.460379,-1.218910,-0.341264,-0.611852,-0.427645,0.756393,-0.413110,-1.120747,-0.447249,0.400482,0.953307,-0.127332,-0.073907,0.268189
967,-0.014102,-0.017690,0.098595,-0.008610,-0.022446,0.125646,-0.240027,-0.454919,-0.189017,0.198235,0.686677,-0.196811,-0.019293,0.149611,-0.045570,-0.000767,0.026237,0.000460,-0.042778,-0.007506,-0.017645,-0.035750,0.000460,0.000460,-0.038819,0.032187,-0.020631,0.015497,0.150272,0.075116,-0.092714,-0.035295,0.014720,0.014263,-0.391200,-1.148370,-0.368346,-0.627179,-0.413265,0.750537,-0.466749,-1.063478,-0.410926,0.368891,0.901334,-0.104609,-0.087883,0.316238
968,-0.022539,-0.017690,0.103197,-0.008610,-0.030678,0.129946,-0.242136,-0.460864,-0.189017,0.198235,0.678623,-0.190783,-0.024521,0.151528,-0.045877,0.000153,0.025931,0.000153,-0.039384,0.016598,-0.008746,-0.030534,-0.000153,0.000460,-0.046798,0.040740,-0.018315,0.009973,0.155177,0.027888,-0.280493,-0.034285,0.015088,0.011978,-0.365791,-1.146229,-0.415939,-0.618306,-0.426789,0.739806,-0.458048,-0.951512,-0.371657,0.367965,0.835647,-0.064118,-0.100637,0.299466
969,-0.031551,-0.017882,0.110100,-0.008419,-0.036740,0.135144,-0.242711,-0.466041,-0.189017,0.198427,0.668077,-0.180669,-0.025157,0.153062,-0.044650,-0.000767,0.037592,0.000153,-0.025323,0.018467,-0.001381,-0.024089,0.000460,0.000767,-0.056004,0.050725,-0.016776,0.006291,0.117457,0.061801,-0.296973,-0.033509,0.014819,0.009115,-0.392544,-1.035344,-0.385541,-0.618520,-0.426613,0.698149,-0.448000,-0.926082,-0.382061,0.335697,0.776847,-0.034220,-0.108331,0.295526
970,-0.039988,-0.018073,0.117770,-0.008802,-0.038679,0.134437,-0.242520,-0.470068,-0.188825,0.198043,0.655422,-0.170552,-0.029354,0.153829,-0.040967,-0.001074,0.038205,-0.002302,-0.015009,-0.000248,-0.000460,-0.018873,0.001688,-0.002608,-0.067358,0.061752,-0.016853,0.003529,0.117799,0.165021,-0.283352,-0.032837,0.014883,0.006125,-0.573833,-1.114850,-0.309745,-0.520245,-0.356043,0.675257,-0.407287,-0.871894,-0.404401,0.313220,0.684223,0.023211,-0.121210,0.210063
971,-0.047658,-0.018457,0.124098,-0.009569,-0.045055,0.135868,-0.242520,-0.473136,-0.188250,0.197276,0.640465,-0.158360,-0.033921,0.154020,-0.036978,-0.002302,0.028079,-0.004756,-0.026721,-0.016190,0.000153,-0.013963,0.003222,-0.002302,-0.077792,0.072723,-0.020258,0.000460,0.097339,0.148190,-0.187176,-0.031860,0.016959,0.003074,-0.576643,-1.090437,-0.316419,-0.498742,-0.307313,0.659283,-0.433760,-0.831425,-0.380310,0.267359,0.620835,0.037103,-0.134446,0.238451
972,-0.054753,-0.018841,0.128316,-0.010528,-0.051283,0.129762,-0.241753,-0.475245,-0.187483,0.196509,0.623591,-0.141983,-0.036038,0.153637,-0.033909,-0.001688,0.020407,-0.003836,-0.045008,-0.020124,0.005370,-0.008132,0.004756,-0.004450,-0.089146,0.085286,-0.024127,-0.002608,0.069437,0.094470,-0.063546,-0.031566,0.017720,0.002099,-0.534510,-1.082544,-0.238621,-0.528148,-0.362115,0.639308,-0.310190,-0.828029,-0.381003,0.270226,0.536379,0.100258,-0.153820,0.124096
973,-0.062231,-0.019224,0.132343,-0.010911,-0.061609,0.127144,-0.238493,-0.476012,-0.186333,0.194975,0.604033,-0.123547,-0.042674,0.152679,-0.033909,-0.001381,0.017952,-0.001074,-0.049337,-0.011052,0.016724,-0.000460,0.005063,-0.009053,-0.101114,0.097907,-0.029837,-0.004756,0.123891,0.197404,-0.007980,-0.031140,0.018666,0.001796,-0.671633,-1.157962,-0.239520,-0.446802,-0.267513,0.607959,-0.317404,-0.762538,-0.357064,0.261707,0.429684,0.165518,-0.175523,0.083069
974,-0.069134,-0.019416,0.135027,-0.010720,-0.069947,0.127208,-0.235617,-0.475245,-0.185566,0.192866,0.579872,-0.107020,-0.050120,0.151145,-0.034830,-0.001381,0.016111,0.001688,-0.036176,-0.004317,0.015804,0.004756,0.005063,-0.011814,-0.115230,0.107291,-0.033625,-0.009053,0.119597,0.225436,0.038131,-0.029969,0.020431,0.001884,-0.763337,-1.135549,-0.147226,-0.356660,-0.177540,0.558147,-0.292063,-0.782750,-0.342974,0.252713,0.290428,0.235480,-0.195802,0.022125
975,-0.076229,-0.019991,0.139629,-0.010336,-0.074011,0.124948,-0.232165,-0.473903,-0.184415,0.189606,0.554945,-0.082107,-0.055556,0.148651,-0.035750,-0.003529,0.021941,0.002302,-0.024076,-0.004352,0.014576,0.008746,0.005677,-0.015804,-0.128732,0.117047,-0.041613,-0.013963,0.097770,0.204470,0.014139,-0.029304,0.021927,0.002077,-0.778836,-1.078782,-0.099777,-0.274759,-0.091066,0.501572,-0.319099,-0.740258,-0.301502,0.221823,0.191492,0.265278,-0.205343,0.036554
976,-0.082940,-0.020950,0.144807,-0.009761,-0.078170,0.124868,-0.229480,-0.471794,-0.183265,0.186155,0.530401,-0.061298,-0.063982,0.145392,-0.037592,-0.004756,0.030841,0.003222,-0.023142,-0.005631,0.014883,0.013042,0.006905,-0.020407,-0.139473,0.124864,-0.048351,-0.018873,0.125851,0.246381,0.017287,-0.028516,0.023635,0.002131,-0.850743,-1.002995,0.019536,-0.146373,0.019172,0.416951,-0.281346,-0.708359,-0.269808,0.208563,0.067923,0.313858,-0.208673,-0.015693
977,-0.090802,-0.022100,0.152285,-0.009186,-0.084433,0.124042,-0.226604,-0.468534,-0.181347,0.181745,0.500488,-0.036265,-0.073170,0.140790,-0.040967,-0.006598,0.038819,0.004143,-0.031203,-0.009915,0.014269,0.017645,0.009666,-0.022248,-0.153589,0.134570,-0.052373,-0.024703,0.165434,0.218241,0.045547,-0.027281,0.025889,0.002321,-0.749410,-0.912532,0.147180,-0.037046,0.107230,0.320713,-0.239701,-0.651980,-0.192991,0.209338,-0.047987,0.342890,-0.203819,-0.050290
978,-0.099623,-0.023443,0.160531,-0.007843,-0.090647,0.121813,-0.224111,-0.463740,-0.179046,0.177334,0.467698,-0.011262,-0.086713,0.135037,-0.045263,-0.005984,0.041581,0.007211,-0.037375,-0.016400,0.011814,0.022862,0.012735,-0.021941,-0.168626,0.142521,-0.054260,-0.028079,0.187590,0.171569,0.126216,-0.025697,0.027986,0.003135,-0.640953,-0.736434,0.295328,0.113415,0.272729,0.172761,-0.198668,-0.523984,-0.111609,0.203109,-0.137283,0.320887,-0.194338,-0.068195
979,-0.110361,-0.024209,0.170310,-0.005926,-0.099013,0.118624,-0.222386,-0.458371,-0.175786,0.172348,0.427814,0.017938,-0.095119,0.128709,-0.049253,-0.002302,0.047718,0.011508,-0.037478,-0.020630,0.005677,0.028692,0.016111,-0.022555,-0.187652,0.148538,-0.052278,-0.032068,0.181922,0.110240,0.161452,-0.024084,0.029393,0.004589,-0.444970,-0.518538,0.452090,0.155791,0.490720,0.039706,-0.143172,-0.353347,-0.017458,0.196267,-0.120282,0.234473,-0.235258,-0.096758
980,-0.120523,-0.024401,0.180089,-0.002666,-0.105307,0.113981,-0.221427,-0.452043,-0.172335,0.167746,0.392723,0.051092,-0.097014,0.122190,-0.051708,-0.000153,0.050173,0.017645,-0.031988,-0.025887,0.005063,0.033602,0.018566,-0.022555,-0.199006,0.152422,-0.042343,-0.032682,0.196089,0.132041,0.188492,-0.022399,0.030611,0.006270,-0.286841,-0.264532,0.570504,0.263428,0.805750,-0.137056,-0.073543,-0.176066,0.076894,0.196880,-0.105691,0.139544,-0.294646,-0.127950
981,-0.130878,-0.024401,0.190060,0.001361,-0.109639,0.106505,-0.219318,-0.444182,-0.167925,0.162569,0.346895,0.077932,-0.108404,0.115095,-0.050480,0.001074,0.050480,0.024089,-0.020041,-0.040732,0.012121,0.043115,0.023476,-0.027158,-0.213429,0.148697,-0.034370,-0.036057,0.168554,0.053421,0.088513,-0.020833,0.030727,0.007691,-0.001644,-0.014718,0.632861,0.316360,1.026125,-0.342314,-0.006168,0.032567,0.242030,0.192406,-0.038099,0.028708,-0.357309,-0.119766
982,-0.139316,-0.023826,0.200414,0.006730,-0.110073,0.093775,-0.216442,-0.434019,-0.163131,0.157584,0.311230,0.106666,-0.111877,0.107617,-0.044957,0.003529,0.061528,0.027772,0.007238,-0.084580,0.018873,0.054470,0.029306,-0.028999,-0.222328,0.136444,-0.025840,-0.036671,0.315858,0.232378,-0.033543,-0.018664,0.031660,0.008002,0.333229,0.186176,0.514835,0.607324,0.966847,-0.468237,0.067740,0.341181,0.652039,0.321894,0.023830,0.091299,-0.587959,-0.204585
983,-0.146793,-0.022484,0.213837,0.013057,-0.106517,0.072804,-0.211648,-0.422514,-0.155844,0.151831,0.260991,0.131133,-0.115575,0.099947,-0.034523,0.009973,0.067972,0.034830,0.028172,-0.113136,0.024089,0.067051,0.039433,-0.027465,-0.229693,0.116785,-0.018146,-0.039740,0.329942,0.131127,-0.170518,-0.014858,0.033309,0.006758,1.112105,0.353539,0.123233,0.731256,0.369972,-0.319672,0.190555,0.430878,1.233062,0.624964,0.039794,0.019958,-0.921095,-0.350392
984,-0.152354,-0.017882,0.228218,0.021686,-0.100713,0.052980,-0.206279,-0.405256,-0.146065,0.146462,0.210368,0.149324,-0.122139,0.091318,-0.018873,0.026851,0.063983,0.047718,0.022313,-0.061922,0.025624,0.084236,0.053242,-0.024703,-0.232148,0.085559,-0.030970,-0.046491,0.533015,-0.082881,-0.256858,-0.010654,0.033430,0.004775,1.364841,0.320343,-0.369914,0.847993,-0.063410,0.007604,0.279576,0.230554,1.302245,0.799958,-0.089690,-0.197565,-1.044271,-0.408482
985,-0.152929,-0.010403,0.239340,0.033575,-0.098685,0.048758,-0.199759,-0.386081,-0.131300,0.143011,0.168759,0.161438,-0.136220,0.080963,0.004756,0.042502,0.047718,0.067051,-0.000099,-0.000320,0.036364,0.101728,0.076257,-0.008132,-0.230921,0.053022,-0.059412,-0.052628,0.746546,-0.162807,-0.492779,-0.004042,0.031277,0.001027,1.158592,0.328526,-0.467977,0.935659,-0.238929,0.111396,0.313290,0.033814,1.037183,0.566166,-0.214431,-0.192004,-0.977392,-0.327378
986,-0.147752,-0.000241,0.242408,0.048148,-0.100681,0.052184,-0.190363,-0.363454,-0.111933,0.145887,0.119288,0.169525,-0.149570,0.069459,0.036057,0.053856,-0.002608,0.086998,-0.013540,0.021113,0.050173,0.118299,0.105717,0.023476,-0.222021,0.016844,-0.118775,-0.058152,0.897733,0.052269,-0.466321,0.004869,0.029383,-0.004171,0.913955,0.310556,-0.433176,0.961106,-0.319429,0.081421,0.349066,0.174608,0.916671,0.357345,-0.097263,0.073421,-0.851633,-0.313774
987,-0.136055,0.011840,0.231669,0.068474,-0.104686,0.057840,-0.178859,-0.339102,-0.090458,0.150105,0.075376,0.169637,-0.181632,0.056803,0.067972,0.062448,-0.077792,0.108479,-0.025859,0.030396,0.058459,0.120447,0.121674,0.011814,-0.215270,0.015543,-0.129714,-0.066438,0.852644,0.098670,-0.136924,0.013816,0.029808,-0.006983,0.742649,0.254539,-0.384426,0.955050,-0.381223,0.043477,0.450523,0.225295,0.831449,0.303831,-0.019823,0.254766,-0.766460,-0.410817
988,-0.120140,0.022961,0.210386,0.096853,-0.110738,0.061942,-0.168121,-0.319161,-0.070324,0.139559,0.044696,0.181485,-0.185958,0.041846,0.082395,0.047718,-0.137939,0.142235,-0.042164,0.022625,0.059380,0.094977,0.090374,-0.095283,-0.150520,0.074117,0.041928,-0.074416,0.413101,-0.443275,-0.182975,0.022604,0.030740,-0.009078,0.742508,0.195845,-0.413315,0.924641,-0.332144,0.066648,0.407703,-0.280623,0.804153,0.295950,-0.263948,-0.094327,-0.765993,-0.284229
989,-0.102499,0.028138,0.156312,0.129450,-0.120912,0.067704,-0.159875,-0.301136,-0.059777,0.098908,0.022836,0.195270,-0.158157,0.025740,0.088839,0.017645,-0.290453,0.164636,-0.050523,0.016191,0.033909,0.089453,0.033602,-0.212508,-0.095283,0.058484,0.131607,-0.081474,-1.667599,-0.994401,1.493586,0.009994,0.020127,-0.002852,-0.168432,0.784670,-0.232262,0.934729,-0.335107,0.064114,0.748848,-1.505507,0.976210,1.321649,-1.098856,-0.595726,-1.156483,-0.810489
990,-0.082940,0.030823,0.095335,0.163007,-0.131134,0.068474,-0.151630,-0.282153,-0.058435,0.057106,0.004620,0.199245,-0.144556,0.009824,0.103262,0.016111,-0.287999,0.170160,-0.056736,0.003604,0.043729,0.095897,-0.000153,-0.188879,-0.079326,0.008657,0.047411,-0.079633,-0.750442,1.224367,0.625419,-0.001140,0.027807,0.007597,0.268129,0.646312,-0.418851,1.169361,-0.343668,-0.065201,0.059484,1.010914,2.543111,1.164513,0.009386,0.539148,-1.315597,-0.457366
991,-0.060314,0.038301,0.054301,0.197138,-0.141350,0.065249,-0.140892,-0.263361,-0.058243,0.036206,-0.009761,0.195294,-0.145712,-0.005899,0.117378,0.052628,-0.154816,0.169853,-0.059858,-0.018574,0.056925,0.092215,0.004450,-0.063062,-0.083009,-0.031852,-0.032247,-0.075951,0.061536,0.180827,0.099666,0.001484,0.040041,0.011772,0.975593,0.406107,-0.372078,1.280049,-0.527589,0.009569,0.683007,0.586230,1.744447,0.871588,-0.031998,0.524319,-1.135382,-0.839088
